time,actual,sarima_pred,tree_pred,hybrid_pred,sarima_error,hybrid_error
2014-02-01,0.984481692389976,0.9828262163062373,0.014745341599720668,0.9879870858661396,0.0016554760837386162,-0.003505393476163632
2014-03-01,0.9906067649567964,0.981242369780349,0.014793980629277571,0.9864202630005962,0.009364395176447493,0.004186501956200295
