time,actual,sarima_pred,tree_pred,hybrid_pred,sarima_error,hybrid_error
2014-02-01,0.984481692389976,0.9828262163062373,0.010496225,0.9880743289102594,0.0016554760837386162,-0.00359263652028341
2014-03-01,0.9906067649567964,0.981242369780349,0.0071299556,0.9848073475659214,0.009364395176447493,0.0057994173908750835
