time,residual
1991-01-01,0.978672569680951
1991-02-01,0.31646905403808245
1991-03-01,0.3251926849301615
1991-04-01,0.32295426906636004
1991-05-01,0.2654859990951597
1991-06-01,0.2779171401307893
1991-07-01,0.24871944817839609
1991-08-01,0.24339692206853858
1991-09-01,0.22106918663993524
1991-10-01,0.2829003317509552
1991-11-01,0.3829076823912432
1991-12-01,0.3432924111951273
1992-01-01,-0.6527308755302407
1992-02-01,0.002469489763273658
1992-03-01,-0.003254977308207896
1992-04-01,-0.0028931620951495596
1992-05-01,0.04633302422164265
1992-06-01,-0.017625428254491093
1992-07-01,-0.06654928673015936
1992-08-01,-0.034859083684928516
1992-09-01,0.08330373576422356
1992-10-01,0.10197158715787902
1992-11-01,-0.08531916953643948
1992-12-01,0.004640545963013776
1993-01-01,-0.01563673663815257
1993-02-01,-0.004313202215454837
1993-03-01,0.0028842099960378897
1993-04-01,-0.00024193595758126296
1993-05-01,0.003417384486850028
1993-06-01,-0.10018088528090374
1993-07-01,-0.19545262948265407
1993-08-01,-0.1076317108221973
1993-09-01,-0.07942468376768008
1993-10-01,-0.02503533971591898
1993-11-01,0.12524028678868515
1993-12-01,-0.008550325980254514
1994-01-01,0.0056859893683419704
1994-02-01,0.005622353578819794
1994-03-01,-0.0007521409626810582
1994-04-01,0.004159161789963783
1994-05-01,-0.022379249599277617
1994-06-01,0.07624500516031785
1994-07-01,0.04037719059596312
1994-08-01,-0.08623736670044457
1994-09-01,0.05878294989388233
1994-10-01,0.0712329361281735
1994-11-01,-0.05386572428133796
1994-12-01,0.004315332040293884
1995-01-01,-0.0018058498701029047
1995-02-01,0.0032175471385559318
1995-03-01,-0.001981118482445421
1995-04-01,-0.013337491405265522
1995-05-01,-0.026150782622438973
1995-06-01,-0.025283629846367228
1995-07-01,-0.087479262629518
1995-08-01,-0.032824461028561625
1995-09-01,-0.0007894674274411262
1995-10-01,-0.002334465699200816
1995-11-01,0.050341935672427174
1995-12-01,-0.006557612561823634
1996-01-01,0.002885814545637966
1996-02-01,-0.005248619229226037
1996-03-01,-0.009289304959913758
1996-04-01,0.005511652442641624
1996-05-01,0.012526877562767713
1996-06-01,-0.003934693595852079
1996-07-01,0.042367000291439805
1996-08-01,-0.03642925682077147
1996-09-01,0.08093578440008997
1996-10-01,0.052860944549001476
1996-11-01,-0.07829010191340535
1996-12-01,0.010716078788393424
1997-01-01,0.005768421009937907
1997-02-01,0.006693256554959892
1997-03-01,-0.0007715400470835743
1997-04-01,-0.0034052864681197725
1997-05-01,0.031072317974019992
1997-06-01,-0.06833830757399029
1997-07-01,-0.01344813675917822
1997-08-01,0.012990507792066008
1997-09-01,-0.058343500007340565
1997-10-01,-0.011358520424979424
1997-11-01,0.05209110853668886
1997-12-01,0.002024943694079351
1998-01-01,0.007326011093142459
1998-02-01,0.0006465550876694204
1998-03-01,-0.00781695688535422
1998-04-01,-0.0167452948801603
1998-05-01,-0.03249098537623063
1998-06-01,-0.1564180688147211
1998-07-01,-0.13091074840580574
1998-08-01,-0.09103295813423079
1998-09-01,-0.16930613200579864
1998-10-01,-0.03615449758705258
1998-11-01,0.09880509390487813
1998-12-01,0.04283735665708366
1999-01-01,0.004237984899451153
1999-02-01,0.0031012057278714256
1999-03-01,0.005742312197255961
1999-04-01,0.00914705257233761
1999-05-01,0.02298562505358892
1999-06-01,0.035567531077078995
1999-07-01,0.04688964667428985
1999-08-01,-0.16437847637383063
1999-09-01,-0.05016587719333199
1999-10-01,0.19050615015433958
1999-11-01,-0.01475111159178577
1999-12-01,-0.022802761227462942
2000-01-01,-0.0010066196886926448
2000-02-01,0.00479431012900966
2000-03-01,-0.0035808889950451617
2000-04-01,0.007837944912061134
2000-05-01,0.035032895751243354
2000-06-01,-0.014071494462960632
2000-07-01,0.06521817309159705
2000-08-01,-0.0011266652699957191
2000-09-01,0.025352290089211582
2000-10-01,0.03430027575873562
2000-11-01,-0.006299814659054714
2000-12-01,-0.025684318660147643
2001-01-01,0.005569330641911563
2001-02-01,-0.0015820595398434723
2001-03-01,0.005794382634163653
2001-04-01,-0.0027520530414781863
2001-05-01,0.025747870557064734
2001-06-01,0.06078309153392103
2001-07-01,0.028308162534555925
2001-08-01,0.03908250271081393
2001-09-01,-0.08770758145184887
2001-10-01,0.15083183781206555
2001-11-01,-0.06825385214855928
2001-12-01,-0.013832889623893951
2002-01-01,-0.005519698233583892
2002-02-01,0.0033595025069648177
2002-03-01,-0.008120377523165967
2002-04-01,-0.008259846219209943
2002-05-01,-0.006468938657445911
2002-06-01,0.05035810640950944
2002-07-01,0.011705181817560861
2002-08-01,-0.09893550492598419
2002-09-01,-0.18666481151817327
2002-10-01,0.12399863695442292
2002-11-01,-0.010168710279056303
2002-12-01,-0.013668234089892595
2003-01-01,-0.0008525584704542899
2003-02-01,0.00926686765398499
2003-03-01,-0.003102030876806605
2003-04-01,-0.0076830006247528004
2003-05-01,-0.005418134554132981
2003-06-01,0.058797451348545526
2003-07-01,-0.11220751767103665
2003-08-01,-0.0669776401868975
2003-09-01,-0.04334470994172457
2003-10-01,-0.02732884938404334
2003-11-01,0.05280313215339871
2003-12-01,0.010488887587004059
2004-01-01,-0.0007770133283760972
2004-02-01,-0.00360767655357086
2004-03-01,-0.0025471183886714988
2004-04-01,0.01169045489782039
2004-05-01,0.010056607877520163
2004-06-01,-0.08963743454893658
2004-07-01,0.05291141881841277
2004-08-01,-0.02894805691912744
2004-09-01,-0.010985098452381492
2004-10-01,0.016453950484448532
2004-11-01,0.04775513531617881
2004-12-01,-0.009370868555035994
2005-01-01,-0.015163108087747235
2005-02-01,0.008518486664091496
2005-03-01,0.0023379239052930822
2005-04-01,0.00748384485872533
2005-05-01,-0.008643975942287496
2005-06-01,-0.0014504400812759277
2005-07-01,0.0213404644947931
2005-08-01,0.08412135293115908
2005-09-01,0.13369639256543264
2005-10-01,-0.13079399142509485
2005-11-01,0.046542758128579664
2005-12-01,-0.01847984683319126
2006-01-01,0.01006610132904684
2006-02-01,-0.020236803519835034
2006-03-01,0.005450723079199582
2006-04-01,0.008918538961047995
2006-05-01,0.008600411045344591
2006-06-01,0.024560229191721183
2006-07-01,0.025435289510182257
2006-08-01,-0.020792257101476697
2006-09-01,-0.0516390727917137
2006-10-01,-0.10624838930468616
2006-11-01,0.09795088910580252
2006-12-01,-0.03166658917548626
2007-01-01,0.017678647326714203
2007-02-01,-0.009541228310168015
2007-03-01,-0.003162047139363411
2007-04-01,-0.016559912779468222
2007-05-01,0.002924307653601077
2007-06-01,-0.1063445801998869
2007-07-01,-0.08561370594735895
2007-08-01,-0.019060866138877086
2007-09-01,-0.042798636058648976
2007-10-01,-0.008396691449954696
2007-11-01,0.011313410463287155
2007-12-01,0.013281059009670249
2008-01-01,0.02938398358089278
2008-02-01,-0.0018638679274581849
2008-03-01,0.00786814892068588
2008-04-01,-0.014850546842403278
2008-05-01,-0.027126428811195535
2008-06-01,-0.15257739028741069
2008-07-01,-0.2008563171047349
2008-08-01,-0.07394759544890342
2008-09-01,-0.016251354022439657
2008-10-01,0.07302527940541692
2008-11-01,0.10315823971282323
2008-12-01,-0.03495581415411475
2009-01-01,-0.005292590703547262
2009-02-01,0.0005365056439384785
2009-03-01,-0.0010112085212181654
2009-04-01,0.0037993200506013514
2009-05-01,0.013155842520613192
2009-06-01,0.030934516922320854
2009-07-01,0.04267581734215542
2009-08-01,-0.06956352205832877
2009-09-01,-0.03747858217377914
2009-10-01,-0.00032784580113598416
2009-11-01,0.03800390417071464
2009-12-01,-0.021989138119297147
2010-01-01,0.00948561204857934
2010-02-01,0.007516601622151731
2010-03-01,0.0047866311068378575
2010-04-01,0.0015213393256076069
2010-05-01,0.004272588778424624
2010-06-01,-0.016636017928670865
2010-07-01,-0.0570164678795374
2010-08-01,-0.02457614129286706
2010-09-01,-0.07800329791746363
2010-10-01,0.10545109011210807
2010-11-01,-0.07965357935070816
2010-12-01,0.07215197352530878
2011-01-01,-0.027448204475364668
2011-02-01,0.002361017632394824
2011-03-01,0.008876525868675489
2011-04-01,0.0006269843199003811
2011-05-01,-0.028291694921705024
2011-06-01,0.0527965904206148
2011-07-01,-0.0857549405152579
2011-08-01,-0.0387716642499642
2011-09-01,-0.05504377892007209
2011-10-01,-0.013861187353548465
2011-11-01,0.11168838266790271
2011-12-01,-0.017681606934337846
2012-01-01,0.0002366061159847499
2012-02-01,0.0019607347458319158
2012-03-01,-0.0009578483380006109
2012-04-01,0.00619542123123995
2012-05-01,-0.0399535195579539
2012-06-01,-0.09470965496899664
2012-07-01,-0.07071059670688468
2012-08-01,-0.1214518675488805
2012-09-01,-0.026348961984773087
2012-10-01,-0.22242637576822638
2012-11-01,0.22917944783471855
2012-12-01,0.025048248436291387
2013-01-01,-0.004612942117401375
2013-02-01,0.004207925249316236
2013-03-01,-0.009837536277384595
2013-04-01,0.0171527293360364
2013-05-01,0.019989911499574964
2013-06-01,0.08034560878882369
2013-07-01,0.06799181682324507
2013-08-01,0.07498917139917849
2013-09-01,0.23184853540061512
2013-10-01,-0.1517292242435958
2013-11-01,-0.08299932080321448
2013-12-01,0.011513062284670972
2014-01-01,0.004472425629380994
2014-02-01,0.0002920761738293143
2014-03-01,0.0055284510439098655
2014-04-01,-0.00839945437067613
2014-05-01,0.005863186577669599
2014-06-01,0.04434857985731
2014-07-01,-0.008598650575851297
2014-08-01,0.14222792841739107
2014-09-01,-0.0688565128133416
2014-10-01,0.03668631467801453
2014-11-01,-0.07279022897789666
2014-12-01,0.02702527338655769
2015-01-01,-0.011324924919864365
2015-02-01,0.004019820537029539
2015-03-01,0.0018061788161263248
2015-04-01,-0.0007376334079348679
2015-05-01,-0.026000008418410547
2015-06-01,-0.02847941862547254
2015-07-01,0.009986442190878742
2015-08-01,-0.13282742807750927
2015-09-01,-0.060856082776039155
2015-10-01,0.1779229307931769
2015-11-01,-0.001449377869420343
2015-12-01,-0.021441243074027505
2016-01-01,-0.003851014174888201
2016-02-01,0.002819782803365367
2016-03-01,-0.0018226844174897838
2016-04-01,-0.02703486304327285
2016-05-01,0.031034607174544537
2016-06-01,-0.18015854794928732
2016-07-01,-0.04222920081297188
2016-08-01,-0.0640191502602506
2016-09-01,-0.04982000733306392
2016-10-01,-0.1410120617177602
2016-11-01,0.1254753054073947
2016-12-01,0.03978547040236158
2017-01-01,-0.022370810888492576
2017-02-01,0.0064624773199361
2017-03-01,-0.0027375558618539797
2017-04-01,0.01760532735831566
2017-05-01,-0.017587446553355757
2017-06-01,0.038008405855808225
2017-07-01,-0.0073318718495838375
2017-08-01,-0.144115604874444
2017-09-01,-0.014877044814926299
2017-10-01,0.018643761947079285
2017-11-01,-0.01741224441656508
2017-12-01,0.03462113878721507
2018-01-01,-0.00015857119440398915
2018-02-01,0.006153750539044656
2018-03-01,0.001117580113303207
2018-04-01,0.005344532495664467
2018-05-01,0.004477619810791533
2018-06-01,0.0794309199653167
2018-07-01,-0.003804976664418813
2018-08-01,-0.0005931631534559778
2018-09-01,0.02090015160921299
2018-10-01,0.05830385219283163
2018-11-01,-0.021194584892981427
2018-12-01,-0.018881627840353632
2019-01-01,0.007256684048607576
2019-02-01,-0.01838497830126551
2019-03-01,-0.006779622589453083
2019-04-01,0.010079311986793127
2019-05-01,-0.09562236459766082
2019-06-01,-0.06305919979487429
2019-07-01,-0.011712677251093373
2019-08-01,-0.004228057404635749
2019-09-01,-0.007099913507543382
2019-10-01,-0.10643922329421046
2019-11-01,0.01660389446617927
2019-12-01,0.05444249530533318
2020-01-01,0.011354923700337527
2020-02-01,0.003136118358010642
2020-03-01,-0.013222920307339625
2020-04-01,-0.003168963874870756
2020-05-01,0.04027468970428094
2020-06-01,0.08255506855457317
2020-07-01,0.08467024265230638
2020-08-01,-0.026030386478160805
2020-09-01,-0.020970644781687364
2020-10-01,0.15821132325498044
2020-11-01,-0.07230551788570938
2020-12-01,-0.0323630049234207
2021-01-01,0.005920347596484965
2021-02-01,0.005434358123317051
2021-03-01,0.003300833243925938
2021-04-01,0.006396970445824102
2021-05-01,0.011096977932125607
2021-06-01,0.04605696771833334
2021-07-01,0.10689403335939507
2021-08-01,0.043319116302574345
2021-09-01,-0.07774149832743127
2021-10-01,0.11742973524501199
2021-11-01,-0.11585175150527871
2021-12-01,0.034314463958878605
2022-01-01,-0.0037079638885665345
2022-02-01,0.0001668810955716138
2022-03-01,0.0023909399612610516
2022-04-01,0.00899777082962594
2022-05-01,0.020161216187586706
2022-06-01,0.02467932656799232
2022-07-01,0.045955116881440605
2022-08-01,0.0006362113461868546
2022-09-01,-0.007103341687237974
2022-10-01,-0.02773586659628957
2022-11-01,-0.017055681874015183
2022-12-01,-0.03622471933901905
2023-01-01,0.04236294858137779
2023-02-01,0.001573946508405255
2023-03-01,-0.013127425748834298
2023-04-01,0.007299275337642408
2023-05-01,0.0028927424247855438
2023-06-01,0.0479767671519048
2023-07-01,-0.16604930258617745
2023-08-01,-0.05434434407090427
2023-09-01,-0.04083563362521543
2023-10-01,-0.14427731662188326
2023-11-01,0.1879689223848846
2023-12-01,-0.012257449795885389
