date,전체 눈덮임 비율(%),보퍼트 해 눈덮임 비율(%)
1976-04-26,9.013429752066116,23.52941176470588
1976-05-03,9.168388429752067,23.52941176470588
1976-05-10,8.78099173553719,23.52941176470588
1976-05-17,8.096590909090908,23.52941176470588
1976-05-24,8.122417355371901,23.52941176470588
1976-05-31,6.62448347107438,23.52941176470588
1976-06-07,6.1466942148760335,23.52941176470588
1976-06-14,5.294421487603305,23.52941176470588
1976-06-21,4.829545454545454,23.52941176470588
1976-06-28,3.9514462809917354,17.647058823529413
1976-07-05,3.254132231404959,11.76470588235294
1976-07-12,2.272727272727273,0.0
1976-07-19,1.8982438016528924,0.0
1976-07-26,1.278409090909091,0.0
1976-08-02,1.4333677685950414,5.88235294117647
1976-08-09,1.18801652892562,14.705882352941178
1976-08-16,0.9168388429752067,8.823529411764707
1976-08-23,1.0588842975206612,8.823529411764707
1976-08-30,1.2396694214876034,8.823529411764707
1976-09-06,1.3042355371900827,8.823529411764707
1976-09-13,1.5108471074380165,23.52941176470588
1976-09-20,1.4204545454545454,0.0
1976-09-27,1.5495867768595042,5.88235294117647
1976-10-04,4.713326446280992,23.52941176470588
1976-10-11,6.559917355371901,23.52941176470588
1976-10-18,9.413739669421489,23.52941176470588
1976-10-25,12.357954545454545,23.52941176470588
1976-11-01,11.441115702479339,23.52941176470588
1976-11-08,10.834194214876034,23.52941176470588
1976-11-15,11.893078512396695,23.52941176470588
1976-11-22,12.784090909090908,23.52941176470588
1976-11-29,14.850206611570249,23.52941176470588
1976-12-06,15.418388429752067,23.52941176470588
1976-12-13,15.947830578512399,23.52941176470588
1976-12-20,15.366735537190083,23.52941176470588
1976-12-27,15.741219008264462,23.52941176470588
1977-01-03,16.90340909090909,23.52941176470588
1977-01-10,18.06559917355372,23.52941176470588
1977-01-17,19.305268595041323,23.52941176470588
1977-01-24,19.53770661157025,23.52941176470588
1977-01-31,19.0599173553719,23.52941176470588
1977-02-07,18.4271694214876,23.52941176470588
1977-02-14,16.102789256198346,23.52941176470588
1977-02-21,15.844524793388429,23.52941176470588
1977-02-28,16.516012396694215,23.52941176470588
1977-03-07,16.43853305785124,23.52941176470588
1977-03-14,16.051136363636363,23.52941176470588
1977-03-21,14.385330578512399,23.52941176470588
1977-03-28,13.791322314049587,23.52941176470588
1977-04-04,12.34504132231405,23.52941176470588
1977-04-11,11.673553719008265,23.52941176470588
1977-04-18,11.454028925619834,23.52941176470588
1977-04-25,10.49845041322314,23.52941176470588
1977-05-02,9.930268595041323,23.52941176470588
1977-05-09,8.62603305785124,23.52941176470588
1977-05-16,7.773760330578512,23.52941176470588
