time,sisnthick,sithick,so,thetao,vxo,vyo,10u,10v,2t,sdlwrf,sdswrf,snswrf,tprate,sic,skt,sp,tp
1993-06,0.0237314328551292,2.210888385772705,25.926084518432617,-1.186504483,-0.019346273,0.0141090461984276,-0.587680945,-0.211579382,283.87773410681496,303.2266877483113,250.48072950120024,210.2672064644922,2.383346938429433e-05,0.8214451198598282,284.71173194240606,94452.13123980236,8.580466013773733e-05
1993-07,0.0031245735008269,1.5883344411849976,25.565874099731445,0.179227814078331,0.0216461215168237,0.0190771408379077,-0.133235072,-0.154280256,286.98316775453253,322.58017919902034,221.94902203886565,191.12939551624171,2.2122693049358106e-05,0.5566894427062173,287.77821777520893,94884.15593101233,7.964596896717924e-05
1993-08,0.0049835038371384,1.1087591648101809,26.28770065307617,-0.157643691,0.016476958990097,-0.008407955,0.613294835424853,0.5318159822721276,282.51168084895073,315.1691572392975,131.18056456899015,112.3224653830018,3.3112919977546655e-05,0.4571258656422363,282.8721525153009,94574.48937295644,0.0001192094005691
1993-09,0.0227122455835342,0.996070384979248,26.664167404174805,-0.612367213,-0.037024356,0.0052677262574434,0.6093840260852429,0.7878359872565954,275.5349707485861,277.81269277388736,87.97797114205032,67.00103873155238,3.607557679035212e-05,0.4737277729917385,275.03676432149564,94328.85815605048,0.0001298755697196
1993-10,0.0873752757906913,1.060880422592163,27.235689163208008,-1.317980409,-0.032825768,0.0132399816066026,-0.260684358,0.4611135895217242,268.3702446300624,253.9834800931816,35.92849044947587,21.684723401601293,1.760741984554205e-05,0.6252050108973423,267.1401742739964,94016.24948440643,6.338892149609979e-05
1993-11,0.1396440416574478,1.2633137702941897,27.49575424194336,-1.500829577,0.0008104734588414,-0.026162095,0.0324531089919443,0.4475582269994833,257.121617004253,213.83398124768303,5.368846899042399,2.5484970327727723,1.5047899788577654e-05,0.8910248473006127,255.10099599986,93896.03289216405,5.418110987349436e-05
1993-12,0.1558747589588165,1.57977557182312,27.42559814453125,-1.497073889,-0.062074237,0.0292944479733705,-1.392797961,-0.228926685,253.96639610282284,203.7152674451065,0.8385872840426281,0.3722419088936547,9.626469169309164e-06,0.95268719954587,251.67735945630716,93529.68962976224,3.466225152375717e-05
1994-01,0.1466618627309799,1.9206522703170776,27.35221099853516,-1.492891312,-0.049090035,-0.004205912,-1.420282025,-0.495336348,249.3689648756576,182.8277537905493,4.170860272093002,2.0560996587349103,6.310528615355992e-06,0.9663945509427828,246.55921903607447,94886.8046971528,2.272846550192999e-05
1994-02,0.165859654545784,2.141875028610229,27.71951675415039,-1.513759971,-0.010900831,-0.015400405,-0.164458703,-0.411739566,249.20594412992517,174.14886004158606,32.85006244609064,16.718195360656875,5.086294789709067e-06,0.9753917081683108,247.2670264798548,95037.24311103746,1.8317405020458735e-05
1994-03,0.216022714972496,2.4922666549682617,28.339794158935547,-1.54910171,-0.006944363,-0.001862436,-0.350822476,-0.174943893,255.544507948135,206.18368581603943,89.62862932069596,41.02455684547613,1.2576441274867274e-05,0.9839368842498112,254.71400894767316,93844.47739146258,4.528048674704763e-05
1994-04,0.2479293495416641,2.707188606262207,28.58332633972168,-1.563166142,-0.023790924,0.006142096593976,-1.065023657,-0.49860985,266.3336661440984,230.41536378881744,180.04711598520177,88.52383523784577,8.169671091567665e-06,0.9905751514065416,265.4702224998842,94345.7405706499,2.9416080659320597e-05
1994-05,0.2062504887580871,2.7109930515289307,28.364824295043945,-1.550780535,-0.034628246,0.0065686395391821,-1.058130058,-0.128079244,277.0397281629107,268.6940592153076,232.64355722041157,158.70476296884843,1.4403430018474689e-05,0.9386488037714626,276.4733516957999,94038.24900272068,5.185664632564374e-05
1994-06,0.048506174236536,2.648963451385498,25.86604118347168,-1.40946877,0.0113099385052919,-0.008502041,0.3040464213920379,0.1132175947634511,282.48702250121966,301.2854703799504,235.14648165558816,187.8329598504642,3.226047129570071e-05,0.9426878648083208,282.8970512102159,94292.26892836909,0.0001161408992959
1994-07,0.0013509570853784,2.3989720344543457,25.4244327545166,-1.384462714,0.0020078457891941,0.0008940544794313,0.0573234541164228,0.5536815558335147,286.8075401170559,324.18553159269624,219.8772824822898,185.217251985049,2.619934312659458e-05,0.8236620046687586,287.27664668030724,94530.6456563748,9.432184174175537e-05
1994-08,0.009213943965733,1.9866392612457275,26.166593551635746,-1.306291103,0.0271981749683618,0.0046832910738885,0.5213441056736623,0.8477881668488233,284.8171942556865,323.6799602332807,149.06505642849726,125.70594307941454,3.1326992469107864e-05,0.6449269922931624,285.203280464472,94661.52576384744,0.0001127785486594
1994-09,0.0354411005973815,1.5715004205703735,26.688087463378903,-1.260248423,0.0130520612001419,-0.030851584,-0.335900021,-0.192119552,274.33421463082294,271.99661566342405,93.45055980102488,69.78586899607325,1.8525304822021377e-05,0.70612951028301,274.1258344804542,94039.67379230424,6.669316512214909e-05
1994-10,0.0874483585357666,1.6217644214630127,26.99135398864746,-1.467404246,-0.019346533,0.0110358716920018,-0.378365817,-0.332118342,265.2499853116722,245.1524694978968,36.48056053928463,19.8051135128648,1.550684765676378e-05,0.8866351272646349,263.8875958010523,93601.29426603178,5.582734195798078e-05
1994-11,0.1129168719053268,1.7148549556732178,27.43182182312012,-1.497352839,-0.016280795,-0.005137601,0.0936057769485358,0.0425297302717447,251.7870762783542,192.91702472860496,5.777024452762944,2.658945028957659,1.6121122083048813e-05,0.9494751219659,249.52129722978304,93309.72705092104,5.804222626326584e-05
1994-12,0.1548805683851242,1.9088959693908687,27.31688690185547,-1.491126776,0.0007631584303453,0.0068637123331427,-0.477402151,0.1614751626863597,249.65484348732005,190.8168625341716,0.8397539013361953,0.3655598144357398,1.0920475867751878e-05,0.9805037967459992,247.10157381545292,93319.524927439,3.931846802665241e-05
1995-01,0.1663618087768554,1.9590574502944944,27.33920288085937,-1.492206812,-0.018588433,0.0183891560882329,-0.687586108,0.1208533656208973,251.19902844839905,191.77704235140556,4.366244311709605,2.2084891554757307,5.3784588961336265e-06,0.9812784386551142,248.5402380593989,93790.74835026928,1.936911528101836e-05
1995-02,0.2041705548763275,2.131145000457764,27.71299934387207,-1.513493776,-0.004617566,-0.01773569,-0.273676068,-0.277562771,252.1615346756276,189.5431870670841,30.169752166110595,14.756532561853842,8.126786456789274e-06,0.9841882825948264,250.0373373121243,94871.90336335644,2.9269143804921923e-05
1995-03,0.2470621168613433,2.4015676975250244,28.32059860229492,-1.548033237,-0.004357765,-0.006367874,0.0136542376856024,-0.438403312,253.82249883643885,188.40376443490453,99.2753554513147,46.47407469275463,8.74302138265305e-06,0.9882264501267172,252.76830346550855,94776.93732404616,3.1483455927816995e-05
1995-04,0.2611935436725616,2.586775064468384,28.588497161865234,-1.563370109,-0.021460995,0.0201055388897657,-1.175681624,0.1393847420059227,270.04835675177395,239.782785648108,180.9042080448204,95.08679885106356,6.140132775524779e-06,0.9769175783779322,269.0233408082112,94267.33855327115,2.211094925995737e-05
1995-05,0.2102806568145752,2.527194738388061,28.39700126647949,-1.552641511,-0.035271861,0.0111479936167597,-0.745097679,0.0030305294352599,278.56283423660875,277.03043139014943,226.25022568372796,164.75453232988556,1.6751501105583907e-05,0.915938453983578,278.1972321317484,94463.3384405879,6.031092139211932e-05
1995-06,0.0405667386949062,2.4011871814727783,26.02874755859375,-1.404063225,0.0006225033430382,-0.005890988,0.1353199932653192,0.172605442054056,283.6574807845024,310.810072877665,226.44413411349467,185.49549939703851,3.24354157609955e-05,0.8477619457533575,284.2114686919709,94433.4180743598,0.00011676986936
1995-07,0.0070820921100676,1.9507083892822263,25.48363876342773,-0.770605922,-0.024214679,0.0318625792860984,-0.19000692,-0.063484174,285.52149668449937,322.7785316198499,198.24382900472065,169.32549364295178,3.091176941326166e-05,0.6316342031670394,286.05186199791234,94469.56284316767,0.0001112853637559
1995-08,0.0048926281742751,1.499957799911499,26.062088012695312,-0.132945254,-0.001690967,-0.012194586,0.4159180895683801,-0.061021797,282.0548872523014,309.436661099424,142.01725556013747,121.61865441662796,2.7903553322175425e-05,0.5229319807562957,282.4945823552077,94267.64762449096,0.0001004582620932
1995-09,0.0263978634029626,1.337405800819397,26.564010620117188,-0.786462545,-0.033847734,0.0158956814557313,-0.835941465,0.2222737041291966,279.235622290516,295.8696087443255,89.49897010754272,74.65869184453793,2.294444668479224e-05,0.5865391251052275,278.83693941731025,94214.90990298126,8.260442228041964e-05
1995-10,0.049620896577835,1.303733229637146,27.117589950561523,-1.319640875,-0.06220445,0.0243841167539358,-1.195558909,-0.355457426,266.3787057391056,245.7712108690081,36.72274616708584,24.44871959650018,1.035126458635253e-05,0.7476300545935227,265.4960374024496,93823.31837068275,3.727003162405838e-05
1995-11,0.0987892895936966,1.4251006841659546,27.44893264770508,-1.498250604,-0.023389133,-0.011492364,-0.230391679,-0.459730208,253.44351968826112,192.66040982011023,6.95928735300466,3.583120793018828,6.890256562248715e-06,0.9344320871175424,250.9950243083588,94598.43327376618,2.4813294742451963e-05
1995-12,0.1531567722558975,1.6559982299804688,27.32691764831543,-1.491427064,-0.018842798,-0.003803209,-0.943766018,-0.337505198,248.7962641192648,182.52203963292317,0.9263301597141222,0.4757717628368273,5.299129542690486e-06,0.9747176354136096,246.52065806868515,94228.66114776948,1.90842313868831e-05
1996-01,0.175488069653511,1.9495079517364504,27.295774459838867,-1.489749908,-0.006160851,-0.023025667,0.1186352974070971,-0.110057041,246.52508841664985,174.3121963295887,4.897590132869761,2.5821403340116422,5.421775895821889e-06,0.9798362140768307,243.75342846169647,94856.05254534652,1.952367658966351e-05
1996-02,0.2216189056634903,2.185185432434082,27.69417762756348,-1.512355804,-0.003042493,0.0007508748094551,0.1285474429050927,0.2224366807718067,251.63019100422127,194.37926271735623,27.924688839492557,13.019232419918612,1.7530251975448343e-05,0.9762897616346442,249.76687230920552,93801.06234418583,6.311521927306004e-05
1996-03,0.271889328956604,2.292776107788086,28.338239669799805,-1.549011111,0.0082214279100298,-0.002776379,0.0782140733155175,0.0393350253732561,258.4203906199803,194.92900009887737,104.72886304005134,48.41160041131971,8.01101532037916e-06,0.9737092557150148,256.7202473309695,95225.15719126465,2.88468160090664e-05
1996-04,0.2971592247486114,2.3670504093170166,28.57992553710937,-1.562886238,-0.03035483,0.0151079362258315,-1.074081381,-0.652445838,264.6399585219446,215.89534042576585,192.59520170112285,95.96741290951336,5.858641450364492e-06,0.980804748387396,263.7634662577136,94141.7510238828,2.109613401369293e-05
1996-05,0.2784355282783508,2.390075445175171,28.28023147583008,-1.54627955,0.001533834147267,0.0119419014081358,-0.001442629,-0.17132184,275.4798599479328,260.92623008563754,241.7672557948747,154.02643739877766,1.2437049342975996e-05,0.9522070562400838,274.89006506216646,94941.37415,4.477531710245924e-05
1996-06,0.043719220906496,2.287285566329956,25.86271095275879,-1.409801722,0.0109192077070474,-0.000999653,0.265795480111462,0.0551077722023756,283.0867213730872,298.60522699587807,247.4037348141748,201.15531131467048,2.5307211278554768e-05,0.8914704887686761,283.461102921575,94342.19957896126,9.111100908482269e-05
1996-07,0.0014231353998184,1.9184820652008057,25.57459259033203,-1.38774693,0.0270715244114398,-0.006600268,0.409234180578259,0.3763672774857018,285.27175722355656,320.22411048258505,202.59547655208289,171.0160250518064,2.9066419562489703e-05,0.768675541638452,285.6870847928152,94740.71071133946,0.0001046444142318
1996-08,0.0113607440143823,1.4819213151931765,26.30202865600586,-1.317662597,0.0043209390714764,-0.022474809,0.1978935076456567,0.0460600810718891,279.774376883262,297.31124685042886,144.23830926074208,117.8523796851864,2.9440581396342256e-05,0.6196679467954362,279.89202756403046,94326.61174723688,0.0001059879740242
1996-09,0.047218695282936,1.3341119289398191,26.6001033782959,-1.412541628,-0.036940712,-0.00700856,-0.331770921,-0.458496429,272.95649438939625,270.6225646178797,92.65418741112076,64.44833006402288,2.4274970049746104e-05,0.7313282361306961,272.5319562284918,94322.81436503356,8.739203486916342e-05
1996-10,0.131071463227272,1.4882460832595823,26.960981369018555,-1.470478654,-0.012066108,0.0024558620061725,0.0273289630885565,-0.328775268,258.71558704036767,213.33729460876623,42.57167103312652,20.38812603306459,1.307028780604981e-05,0.9130848344540816,256.8540049614647,94242.38170226336,4.706050307902788e-05
1996-11,0.1606136560440063,1.583219051361084,27.482078552246094,-1.500182271,-0.010649998,0.0159235820174217,-0.711686949,0.0789686557275876,254.4035456468372,198.8358361568073,6.216230305238103,2.945012595545862,7.282918144068616e-06,0.9405110907837718,251.58009370974708,94689.2250318804,2.622115198809916e-05
1996-12,0.1644605696201324,1.7329734563827517,27.396381378173828,-1.495522857,-0.037723158,0.0039293486624956,-0.479269196,-0.370136905,250.0280601761562,184.9731181969424,0.9743065221530908,0.4551676619586668,6.553741402571773e-06,0.9757234373119644,247.29238676890444,94348.50205309594,2.359859533426295e-05
1997-01,0.186742827296257,2.08350133895874,27.30534553527832,-1.490344405,-0.015927667,-0.007740052,-0.484536464,-0.170511242,246.78441509563217,178.20801607377615,4.939059335865833,2.525414031261354,6.556917635890236e-06,0.986566967395004,243.9419495389359,94159.39677714134,2.361320377526557e-05
1997-02,0.2348258197307586,2.336742162704468,27.688825607299805,-1.512203336,-0.019448157,0.004075470380485,-1.043226708,-0.178924922,255.83692467415256,206.0443160062395,28.50558546763718,13.954107115905432,1.0079354745002104e-05,0.991805510086606,254.09237118288257,94052.04295738964,3.629418639838301e-05
1997-03,0.2782914638519287,2.700843572616577,28.321361541748047,-1.548137546,-0.00810161,-0.011990856,0.008202397317654,-0.769383782,252.64927505901213,175.19239421546862,107.38216313723628,52.15794646345439,4.062919291649137e-06,0.9918054979727716,251.42469242617173,94706.68972255057,1.4633410806323495e-05
1997-04,0.2843230366706848,2.794807910919189,28.5872802734375,-1.56340313,-0.002976434,0.0133024528622627,-0.734726815,-0.076574297,266.8752191646908,221.0363700515018,193.11389811241568,100.0954393004802,5.10758562514761e-06,0.9864397327692102,265.6284623064434,94418.88488870414,1.8392784751801532e-05
1997-05,0.2621860802173614,2.7791202068328857,28.302955627441406,-1.547520757,-0.02087922,-0.002146435,-0.521019435,-0.264925153,275.7274604387417,263.5954237692953,232.0510063834967,154.99126745980328,1.4451452902443695e-05,0.9765787947407076,275.37836375271206,94875.53557733198,5.202979420861732e-05
1997-06,0.0675993338227272,2.67582106590271,25.82529067993164,-1.397958398,-0.017066743,0.02850884757936,-0.230359015,-0.237489181,283.7133585457712,305.6098937714566,244.5759168530582,199.3680730651457,2.357495255762323e-05,0.8459295681782543,284.01506180933546,94364.57864189212,8.487431633616724e-05
1997-07,0.0018060748698189,2.350172519683838,25.435640335083008,-1.18734777,-0.008396403,0.0023234379477798,-0.082003876,-0.240349863,285.8224897776456,324.202631817141,203.40892519672423,174.3811526979033,2.9342578103025867e-05,0.6827113590666681,286.588832174494,94438.9176585422,0.0001056392222621
1997-08,0.0051246699877083,1.7571098804473877,26.205411911010746,-0.669026613,-0.003879265,-0.001353689,0.4145090878869065,0.6140776992219615,283.6382176451717,322.27534683840224,128.54111592132145,110.35504006933722,3.4062376868182095e-05,0.5940582383582506,283.7652024436092,94520.80255236904,0.0001226282592495
1997-09,0.0135320657864212,1.4255410432815552,26.662643432617188,-0.596653223,-0.044654645,0.0342839434742927,-0.821204614,0.1282985598115594,278.32630968153404,292.59512972881845,87.25926338117092,73.60201635736226,1.9968439957205533e-05,0.6024759917198488,278.107925429731,93938.60772032032,7.188977513796791e-05
1997-10,0.0369093082845211,1.410225510597229,27.014183044433597,-1.314296126,-0.039976306,0.0183900017291307,-0.41650295,-0.474974169,262.0285085480599,223.97878350996157,40.775101955878895,24.71637034255889,1.3737845081840514e-05,0.7566267757310392,260.9006258933706,94241.04014489093,4.946167712363266e-05
1997-11,0.0749439224600792,1.4624208211898804,27.40695571899414,-1.495843053,-0.034786642,0.0195636190474033,-0.690521961,0.335896380288683,259.06631947469265,219.0800153593356,5.835445048982588,2.857397149952368,9.47319915293151e-06,0.9360708941542348,256.78359099574857,93376.70940042386,3.410401581814479e-05
1997-12,0.1349459886550903,1.6624608039855957,27.320039749145508,-1.491261125,-0.048451308,-0.011990404,-0.857567723,-0.446901945,251.80855618946583,197.08354310254668,0.8347400949329029,0.3744743362043261,1.225860460113388e-05,0.984359854790686,249.66801397268603,93183.6310355992,4.414148753525485e-05
1998-01,0.1594625860452652,2.0788278579711914,27.288116455078125,-1.489274263,-0.04091417,0.0078659700229763,-1.205531591,-0.633595531,246.7384654,176.56505272697387,4.651945895178027,2.3870708840022825,3.836303365003446e-06,0.9944309853010022,243.9257971422144,94094.73100093004,1.3827955426463622e-05
1998-02,0.1650668680667877,2.2751145362854004,27.725160598754883,-1.514065623,-0.035556503,0.0089809782803058,-1.25741259,-0.606225784,253.5105671755612,195.92420834086627,30.29191496778996,15.704626228262963,4.399078031902019e-06,0.9932227871939402,251.84425566242223,93316.90058192408,1.585741920888703e-05
1998-03,0.1740918010473251,2.268418550491333,28.327791213989254,-1.548403502,-0.020884011,0.0158385094255208,-0.870202162,0.1295679939058313,260.55970900423387,202.15275477198057,99.80994915489072,53.365360094941096,3.7346494224298206e-06,0.984708275311143,258.9948095901002,94144.56974239978,1.3454176638722045e-05
1998-04,0.1631773710250854,2.0497593879699707,28.606111526489254,-1.564375281,-0.026544802,0.0148522173985838,-0.858383258,0.5346211558894107,270.75070832041564,240.761297340556,175.6919399781443,97.02046843933516,8.999411950496982e-06,0.9661371553769292,269.742944224836,93837.85345282264,3.240506046764072e-05
1998-05,0.1513611227273941,1.9492497444152832,28.359169006347656,-1.545545936,-0.028189102,0.0135051654651761,-1.078402066,0.2759641587737401,277.4534900024408,276.4176412099281,223.322801645114,151.912930186253,1.879696522314935e-05,0.9048477332377872,276.92428969156805,94080.17486776075,6.767539357607053e-05
1998-06,0.0161104425787925,1.6465553045272827,26.165225982666016,-0.770512164,-0.026209356,0.0292829573154449,-0.264676524,0.09342050269214,283.6755999469625,307.39357390765224,232.2255825073748,195.5807297482873,2.9371767420420052e-05,0.6827788006117291,284.142407903083,94680.24608788596,0.0001057428146677
1998-07,0.0006889819051139,1.135772466659546,25.492969512939453,1.629315972328186,-0.025222264,0.0219845846295356,-0.415248718,0.149504579054064,286.73851385562017,323.19139366438367,217.2528386367933,187.63006913097507,3.5282172909701855e-05,0.4344029596478106,287.54063873966805,94567.2877555782,0.000127017554721
1998-08,0.0059313592500984,0.8511821627616882,25.990802764892575,1.782415509223938,0.0010872827842831,0.0074219754897058,0.6330952782240009,1.0524326790280605,282.26241730450505,310.11652456574586,137.8437596715858,117.61798518286112,3.51371642476754e-05,0.3058950144717615,282.5677023172256,94094.23367678052,0.0001264957462447
1998-09,0.0057059545069932,0.633359432220459,26.347719192504883,0.8935948014259338,-0.044423379,0.0220103226602077,-0.233009991,0.3967785623020605,276.9323688704065,281.81616908539576,93.32803700363456,75.16018363031503,2.206598406979233e-05,0.2653320592678268,276.65394263963145,93952.08870666967,7.944211456744214e-05
1998-10,0.0285371877253055,0.656707763671875,27.067689895629883,-0.74025023,-0.057340529,0.0127964941784739,-0.92815096,-0.146938067,266.1081887880907,233.9413402162596,43.541443404329456,27.93095057638306,1.1625681216917434e-05,0.4804534624813157,264.8361966608481,93979.79664679313,4.185881310382217e-05
