time,actual,sarima_forecast,tree_residuals_pred,hybrid_forecast,sarima_error,hybrid_error
2023-01-01,0.983208990230518,0.9833101647365243,0.014280361796864247,0.9975905265333885,-0.0001011745060063296,-0.014381536302870535
2023-02-01,0.9943492611884271,0.9874575990663177,0.0061459667411440135,0.9936035658074617,0.006891662122109454,0.0007456953809654721
2023-03-01,0.9755590922134694,0.9800074164596059,-0.006576431714165909,0.97343098474544,-0.004448324246136504,0.0021281074680293832
2023-04-01,0.9836792343791037,0.9821470560627128,0.007499986267094077,0.9896470423298068,0.0015321783163908531,-0.0059678079507031745
2023-05-01,0.9459679933417648,0.9413202292070723,0.014274374088507846,0.9555946032955801,0.004647764134692589,-0.009626609953815257
2023-06-01,0.8692272221411843,0.8291326736275819,0.007251300932166513,0.8363839745597484,0.04009454851360239,0.032843247581435864
2023-07-01,0.4986749256027323,0.5910384124248549,-0.03621013768834594,0.554828274736509,-0.09236348682212259,-0.056153349133776675
2023-08-01,0.1733988399539147,0.2972697760114977,-0.03629334215246997,0.2609764338590277,-0.12387093605758298,-0.087577593905113
2023-09-01,0.0916942948760567,0.2128989988504934,-0.03994872785881912,0.1729502709916743,-0.12120470397443671,-0.08125597611561759
2023-10-01,0.3134536588875538,0.5086256301633415,0.005110090871331432,0.5137357210346729,-0.19517197127578773,-0.20028206214711913
2023-11-01,0.8686468569621311,0.8752368757879208,0.017284698930025197,0.8925215747179459,-0.00659001882578969,-0.023874717755814845
2023-12-01,0.9727041270980712,0.9628769808654818,-0.00721285673263423,0.9556641241328475,0.009827146232589401,0.017040002965223677
